#"+EI TIC Scan Aro_1.D "
#Point,X(Minutes),Y(Counts)
260,4.482,0.0794162512384217
261,4.485,0.0849203478589064
262,4.489,0.0727327053421189
263,4.492,0.073125855100725
264,4.496,0.0660491594458161
265,4.499,0.0640834106527859
266,4.503,0.0393149758606048
267,4.506,0.0715532560663008
268,4.509,0.0833477488244822
269,4.513,0.0664423092044222
270,4.516,0.065262859928604
271,4.520,0.0542546666876347
272,4.523,0.1104750821683
273,4.527,0.0224095362405447
274,4.530,0.0703738067904826
275,4.533,0.0825614493072701
276,4.537,0.10143263772036
277,4.540,0.0499300193429681
278,4.544,0.0766642029281794
279,4.547,0.0880655459277548
280,4.551,0.109295632892481
281,4.554,0.0857066473761185
282,4.557,0.0695875072732705
283,4.561,0.0444259227224834
284,4.564,0.0401012753778169
285,4.568,0.0794162512384217
